"Bill period end"|"Billdoc aax id"|"Sales partner aax id"|"Customer aax id"|"Customer id"|"Orderable product name"|"Base product name"|"Country code"|"Billable item id"|"Bill Documentnet amount"|"Amount"|"Amount perCustomer / region"
"31/10/2021"|"313447368"|"2000003572"|"2501803074"|"1038376"|"Toll Italy"|"Toll SATAP"|"IT"|"2021-0000000000013457"|"6155.72"|"16.89"|"929.92"
"31/10/2021"|"313447368"|"2000003572"|"2501803074"|"1038376"|"Toll Italy"|"Toll SITAF"|"IT"|"2021-0000000000013458"|"6155.72"|"29.84"|"929.92"
"31/10/2021"|"313446559"|"2000002209"|"2470026553"|"1036037"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000982"|"3229678.49"|"58.93"|"120.97"
"31/10/2021"|"313446559"|"2000002209"|"2470026553"|"1036037"|"Toll Italy"|"Toll SATAP"|"IT"|"2021-0000000000000983"|"3229678.49"|"3.11"|"120.97"
"31/10/2021"|"313446559"|"2000002209"|"2470026553"|"1036037"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000000984"|"3229678.49"|"58.93"|"120.97"
"31/10/2021"|"313446559"|"2000002209"|"2474290574"|"1036328"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000000886"|"3229678.49"|"4.92"|"156.31"
"31/10/2021"|"313446559"|"2000002209"|"2474290574"|"1036328"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000989"|"3229678.49"|"62.79"|"156.31"
"31/10/2021"|"313446559"|"2000002209"|"2474290574"|"1036328"|"Toll Italy"|"Toll SATAP"|"IT"|"2021-0000000000000990"|"3229678.49"|"12.62"|"156.31"
"31/10/2021"|"313446559"|"2000002209"|"2474290574"|"1036328"|"Toll Italy"|"Toll ATCN"|"IT"|"2021-0000000000000991"|"3229678.49"|"4.34"|"156.31"
"31/10/2021"|"313446559"|"2000002209"|"2474290574"|"1036328"|"Toll Italy"|"Toll SAV"|"IT"|"2021-0000000000000992"|"3229678.49"|"71.64"|"156.31"
"31/10/2021"|"313446559"|"2000002209"|"2506221237"|"1038509"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000683"|"3229678.49"|"75.41"|"467.87"
"31/10/2021"|"313446559"|"2000002209"|"2506221237"|"1038509"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000733"|"3229678.49"|"103.44"|"467.87"
"31/10/2021"|"313446559"|"2000002209"|"2506221237"|"1038509"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000734"|"3229678.49"|"39.1"|"467.87"
"31/10/2021"|"313446559"|"2000002209"|"2506221237"|"1038509"|"Toll Italy"|"Toll BRENNERO"|"IT"|"2021-0000000000000735"|"3229678.49"|"95.82"|"467.87"
"31/10/2021"|"313446559"|"2000002209"|"2506221237"|"1038509"|"Toll Italy"|"Toll SATAP"|"IT"|"2021-0000000000001023"|"3229678.49"|"74.43"|"467.87"
"31/10/2021"|"313446559"|"2000002209"|"2506221237"|"1038509"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001092"|"3229678.49"|"79.67"|"467.87"
"31/10/2021"|"313446559"|"2000002209"|"2480918643"|"1036739"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000993"|"3229678.49"|"69.1"|"179.43"
"31/10/2021"|"313446559"|"2000002209"|"2480918643"|"1036739"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000994"|"3229678.49"|"23.77"|"179.43"
"31/10/2021"|"313446559"|"2000002209"|"2480918643"|"1036739"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001073"|"3229678.49"|"86.56"|"179.43"
"31/10/2021"|"313394528"|"2000001090"|"2464951759"|"1035650"|"Toll Italy"|"Toll BRENNERO"|"IT"|"2021-0000000000305387"|"11293902.56"|"32.95"|"160.74"
"31/10/2021"|"313394528"|"2000001090"|"2464951759"|"1035650"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000307402"|"11293902.56"|"23.61"|"160.74"
"31/10/2021"|"313394528"|"2000001090"|"2464951759"|"1035650"|"Toll Italy"|"Toll BRENNERO"|"IT"|"2021-0000000000307403"|"11293902.56"|"32.95"|"160.74"
"31/10/2021"|"313394528"|"2000001090"|"2464951759"|"1035650"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000312606"|"11293902.56"|"5.33"|"160.74"
"31/10/2021"|"313394528"|"2000001090"|"2464951759"|"1035650"|"Toll Italy"|"Toll BRENNERO"|"IT"|"2021-0000000000312607"|"11293902.56"|"32.95"|"160.74"
"31/10/2021"|"313394528"|"2000001090"|"2464951759"|"1035650"|"Toll Italy"|"Toll BRENNERO"|"IT"|"2021-0000000000316080"|"11293902.56"|"32.95"|"160.74"
"31/10/2021"|"313446559"|"2000002209"|"2494534838"|"1037864"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001054"|"3229678.49"|"19.84"|"362.53"
"31/10/2021"|"313394528"|"2000001090"|"2508451935"|"1038605"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000316361"|"11293902.56"|"75.66"|"238.11"
"31/10/2021"|"313394528"|"2000001090"|"2508451935"|"1038605"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000316362"|"11293902.56"|"110.82"|"238.11"
"31/10/2021"|"313394528"|"2000001090"|"2508451935"|"1038605"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000316363"|"11293902.56"|"8.93"|"238.11"
"31/10/2021"|"313394528"|"2000001090"|"2508451935"|"1038605"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000316367"|"11293902.56"|"20.57"|"238.11"
"31/10/2021"|"313394528"|"2000001090"|"2508451935"|"1038605"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000316368"|"11293902.56"|"22.13"|"238.11"
"31/10/2021"|"313447368"|"2000003572"|"2508913432"|"1038645"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000011293"|"6155.72"|"14.34"|"134.17"
"31/10/2021"|"313446559"|"2000002209"|"2494534838"|"1037864"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000001055"|"3229678.49"|"22.13"|"362.53"
"31/10/2021"|"313446559"|"2000002209"|"2494534838"|"1037864"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001112"|"3229678.49"|"80.49"|"362.53"
"31/10/2021"|"313446559"|"2000002209"|"2494534838"|"1037864"|"Toll Italy"|"Toll SATAP"|"IT"|"2021-0000000000001113"|"3229678.49"|"5.49"|"362.53"
"31/10/2021"|"313446559"|"2000002209"|"2494534838"|"1037864"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001176"|"3229678.49"|"43.11"|"362.53"
"31/10/2021"|"313446559"|"2000002209"|"2494534838"|"1037864"|"Toll Italy"|"Toll ATCN"|"IT"|"2021-0000000000001177"|"3229678.49"|"4.34"|"362.53"
"31/10/2021"|"313446559"|"2000002209"|"2494534838"|"1037864"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000001178"|"3229678.49"|"100.16"|"362.53"
"31/10/2021"|"313446559"|"2000002209"|"2494534838"|"1037864"|"Toll Italy"|"Toll PEDEMONTAN"|"IT"|"2021-0000000000001179"|"3229678.49"|"2.3"|"362.53"
"31/10/2021"|"313446559"|"2000002209"|"2494534838"|"1037864"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001264"|"3229678.49"|"35.9"|"362.53"
"31/10/2021"|"313446559"|"2000002209"|"2494534838"|"1037864"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000001265"|"3229678.49"|"48.77"|"362.53"
"31/10/2021"|"313447368"|"2000003572"|"2508913432"|"1038645"|"Toll Italy"|"Toll ATCN"|"IT"|"2021-0000000000011294"|"6155.72"|"6.39"|"134.17"
"31/10/2021"|"313447368"|"2000003572"|"2508913432"|"1038645"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000012953"|"6155.72"|"4.51"|"134.17"
"31/10/2021"|"313447368"|"2000003572"|"2508913432"|"1038645"|"Toll Italy"|"Toll ATCN"|"IT"|"2021-0000000000012954"|"6155.72"|"6.39"|"134.17"
"31/10/2021"|"313447368"|"2000003572"|"2508913432"|"1038645"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000013213"|"6155.72"|"91.64"|"134.17"
"31/10/2021"|"313447368"|"2000003572"|"2508913432"|"1038645"|"Toll Italy"|"Toll ATCN"|"IT"|"2021-0000000000013214"|"6155.72"|"6.39"|"134.17"
"31/10/2021"|"313447368"|"2000003572"|"2508913432"|"1038645"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000013459"|"6155.72"|"4.51"|"134.17"
"31/10/2021"|"313446559"|"2000002209"|"2510036503"|"1038691"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000682"|"3229678.49"|"36.23"|"209.1"
"31/10/2021"|"313446559"|"2000002209"|"2510036503"|"1038691"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000731"|"3229678.49"|"41.8"|"209.1"
"31/10/2021"|"313446559"|"2000002209"|"2510036503"|"1038691"|"Toll Italy"|"Toll BRENNERO"|"IT"|"2021-0000000000000732"|"3229678.49"|"95.82"|"209.1"
"31/10/2021"|"313446559"|"2000002209"|"2510036503"|"1038691"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001022"|"3229678.49"|"8.36"|"209.1"
"31/10/2021"|"313446559"|"2000002209"|"2510036503"|"1038691"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001091"|"3229678.49"|"26.89"|"209.1"
"31/10/2021"|"313394528"|"2000001090"|"2472033224"|"1036155"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000303734"|"11293902.56"|"62.05"|"700.89"
"31/10/2021"|"313446559"|"2000002209"|"2494863167"|"1037896"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000000675"|"3229678.49"|"16.89"|"168.93"
"31/10/2021"|"313446559"|"2000002209"|"2494863167"|"1037896"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001014"|"3229678.49"|"55.9"|"168.93"
"31/10/2021"|"313446559"|"2000002209"|"2494863167"|"1037896"|"Toll Italy"|"Toll SATAP"|"IT"|"2021-0000000000001015"|"3229678.49"|"12.62"|"168.93"
"31/10/2021"|"313446559"|"2000002209"|"2494863167"|"1037896"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000001016"|"3229678.49"|"3.44"|"168.93"
"31/10/2021"|"313446559"|"2000002209"|"2494863167"|"1037896"|"Toll Italy"|"Toll SATAP"|"IT"|"2021-0000000000001142"|"3229678.49"|"11.39"|"168.93"
"31/10/2021"|"313446559"|"2000002209"|"2494863167"|"1037896"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000001143"|"3229678.49"|"63.77"|"168.93"
"31/10/2021"|"313446559"|"2000002209"|"2494863167"|"1037896"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000001225"|"3229678.49"|"4.92"|"168.93"
"31/10/2021"|"313446559"|"2000002209"|"2494898080"|"1037900"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000773"|"3229678.49"|"20.82"|"139.99"
"31/10/2021"|"313395005"|"2000001229"|"2514310558"|"1038928"|"Toll Italy"|"Toll BRENNERO"|"IT"|"2021-0000000000169430"|"113108.75"|"21.97"|"21.97"
"31/10/2021"|"313446559"|"2000002209"|"2514419682"|"1038947"|"Toll Italy"|"Toll BREBEMI"|"IT"|"2021-0000000000000785"|"3229678.49"|"2.62"|"190.98"
"31/10/2021"|"313446559"|"2000002209"|"2514419682"|"1038947"|"Toll Italy"|"Toll TZ ESTERNA"|"IT"|"2021-0000000000000786"|"3229678.49"|"26.23"|"190.98"
"31/10/2021"|"313394528"|"2000001090"|"2457729947"|"1035372"|"Toll Italy"|"Toll BREBEMI"|"IT"|"2021-0000000000305395"|"11293902.56"|"62.05"|"170.08"
"31/10/2021"|"313394528"|"2000001090"|"2457729947"|"1035372"|"Toll Italy"|"Toll TZ ESTERNA"|"IT"|"2021-0000000000305396"|"11293902.56"|"29.34"|"170.08"
"31/10/2021"|"313394528"|"2000001090"|"2457729947"|"1035372"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000307416"|"11293902.56"|"78.69"|"170.08"
"31/10/2021"|"313394528"|"2000001090"|"2472033224"|"1036155"|"Toll Italy"|"Toll BREBEMI"|"IT"|"2021-0000000000303752"|"11293902.56"|"17.54"|"700.89"
"31/10/2021"|"313394528"|"2000001090"|"2472033224"|"1036155"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000307462"|"11293902.56"|"57.54"|"700.89"
"31/10/2021"|"313394528"|"2000001090"|"2472033224"|"1036155"|"Toll Italy"|"Toll BRENNERO"|"IT"|"2021-0000000000307463"|"11293902.56"|"92.7"|"700.89"
"31/10/2021"|"313394528"|"2000001090"|"2472033224"|"1036155"|"Toll Italy"|"Toll SATAP"|"IT"|"2021-0000000000307464"|"11293902.56"|"98.85"|"700.89"
"31/10/2021"|"313394528"|"2000001090"|"2472033224"|"1036155"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000311205"|"11293902.56"|"62.05"|"700.89"
"31/10/2021"|"313394528"|"2000001090"|"2472033224"|"1036155"|"Toll Italy"|"Toll SATAP"|"IT"|"2021-0000000000311206"|"11293902.56"|"68.52"|"700.89"
"31/10/2021"|"313394528"|"2000001090"|"2472033224"|"1036155"|"Toll Italy"|"Toll BREBEMI"|"IT"|"2021-0000000000311235"|"11293902.56"|"48.36"|"700.89"
"31/10/2021"|"313394528"|"2000001090"|"2472033224"|"1036155"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000312656"|"11293902.56"|"110.41"|"700.89"
"31/10/2021"|"313394528"|"2000001090"|"2472033224"|"1036155"|"Toll Italy"|"Toll SATAP"|"IT"|"2021-0000000000312657"|"11293902.56"|"35.57"|"700.89"
"31/10/2021"|"313394528"|"2000001090"|"2472033224"|"1036155"|"Toll Italy"|"Toll ATIVA"|"IT"|"2021-0000000000312658"|"11293902.56"|"3.2"|"700.89"
"31/10/2021"|"313394528"|"2000001090"|"2472033224"|"1036155"|"Toll Italy"|"Toll CAV"|"IT"|"2021-0000000000312677"|"11293902.56"|"26.56"|"700.89"
"31/10/2021"|"313394528"|"2000001090"|"2472033224"|"1036155"|"Toll Italy"|"Toll BREBEMI"|"IT"|"2021-0000000000312678"|"11293902.56"|"17.54"|"700.89"
"31/10/2021"|"313446559"|"2000002209"|"2484538420"|"1037024"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000715"|"3229678.49"|"8.03"|"8.03"
"31/10/2021"|"313446559"|"2000002209"|"2485013824"|"1037100"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001009"|"3229678.49"|"15.82"|"159.76"
"31/10/2021"|"313446559"|"2000002209"|"2485013824"|"1037100"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001010"|"3229678.49"|"61.15"|"159.76"
"31/10/2021"|"313446559"|"2000002209"|"2485013824"|"1037100"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000001033"|"3229678.49"|"60.66"|"159.76"
"31/10/2021"|"313446559"|"2000002209"|"2485013824"|"1037100"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000001034"|"3229678.49"|"22.13"|"159.76"
"31/10/2021"|"313446559"|"2000002209"|"2494898080"|"1037900"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000774"|"3229678.49"|"32.54"|"139.99"
"31/10/2021"|"313446559"|"2000002209"|"2494898080"|"1037900"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000858"|"3229678.49"|"52.21"|"139.99"
"31/10/2021"|"313446559"|"2000002209"|"2494898080"|"1037900"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000892"|"3229678.49"|"4.75"|"139.99"
"31/10/2021"|"313446559"|"2000002209"|"2494898080"|"1037900"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001227"|"3229678.49"|"29.67"|"139.99"
"31/10/2021"|"313446559"|"2000002209"|"2494898752"|"1037901"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000853"|"3229678.49"|"34.51"|"277.55"
"31/10/2021"|"313446559"|"2000002209"|"2494898752"|"1037901"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000890"|"3229678.49"|"12.38"|"277.55"
"31/10/2021"|"313446559"|"2000002209"|"2494898752"|"1037901"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001011"|"3229678.49"|"46.15"|"277.55"
"31/10/2021"|"313446559"|"2000002209"|"2494898752"|"1037901"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001220"|"3229678.49"|"184.51"|"277.55"
"31/10/2021"|"313446559"|"2000002209"|"2514419682"|"1038947"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000871"|"3229678.49"|"10.49"|"190.98"
"31/10/2021"|"313446559"|"2000002209"|"2514419682"|"1038947"|"Toll Italy"|"Toll SATAP"|"IT"|"2021-0000000000000872"|"3229678.49"|"59.92"|"190.98"
"31/10/2021"|"313446559"|"2000002209"|"2514419682"|"1038947"|"Toll Italy"|"Toll ATCN"|"IT"|"2021-0000000000000873"|"3229678.49"|"4.34"|"190.98"
"31/10/2021"|"313446559"|"2000002209"|"2514419682"|"1038947"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000899"|"3229678.49"|"8.61"|"190.98"
"31/10/2021"|"313446559"|"2000002209"|"2514419682"|"1038947"|"Toll Italy"|"Toll SATAP"|"IT"|"2021-0000000000000900"|"3229678.49"|"5.49"|"190.98"
"31/10/2021"|"313446559"|"2000002209"|"2514419682"|"1038947"|"Toll Italy"|"Toll ATCN"|"IT"|"2021-0000000000000901"|"3229678.49"|"6.39"|"190.98"
"31/10/2021"|"313446559"|"2000002209"|"2514419682"|"1038947"|"Toll Italy"|"Toll PEDEMONTAN"|"IT"|"2021-0000000000000902"|"3229678.49"|"1.81"|"190.98"
"31/10/2021"|"313446559"|"2000002209"|"2514419682"|"1038947"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001028"|"3229678.49"|"2.3"|"190.98"
"31/10/2021"|"313446559"|"2000002209"|"2514419682"|"1038947"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000001029"|"3229678.49"|"23.11"|"190.98"
"31/10/2021"|"313446559"|"2000002209"|"2514419682"|"1038947"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000001030"|"3229678.49"|"4.92"|"190.98"
"31/10/2021"|"313446559"|"2000002209"|"2514419682"|"1038947"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000001094"|"3229678.49"|"1.56"|"190.98"
"31/10/2021"|"313446559"|"2000002209"|"2514419682"|"1038947"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001157"|"3229678.49"|"17.05"|"190.98"
"31/10/2021"|"313446559"|"2000002209"|"2514419682"|"1038947"|"Toll Italy"|"Toll SATAP"|"IT"|"2021-0000000000001158"|"3229678.49"|"5.49"|"190.98"
"31/10/2021"|"313446559"|"2000002209"|"2514419682"|"1038947"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001243"|"3229678.49"|"5.16"|"190.98"
"31/10/2021"|"313446559"|"2000002209"|"2514419682"|"1038947"|"Toll Italy"|"Toll SATAP"|"IT"|"2021-0000000000001244"|"3229678.49"|"5.49"|"190.98"
"31/10/2021"|"313394528"|"2000001090"|"2457824677"|"1035376"|"Toll Italy"|"Toll STR PARCHI"|"IT"|"2021-0000000000303728"|"11293902.56"|"4.26"|"515.39"
"31/10/2021"|"313394528"|"2000001090"|"2457824677"|"1035376"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000303729"|"11293902.56"|"41.15"|"515.39"
"31/10/2021"|"313394528"|"2000001090"|"2457824677"|"1035376"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000305431"|"11293902.56"|"24.67"|"515.39"
"31/10/2021"|"313394528"|"2000001090"|"2457824677"|"1035376"|"Toll Italy"|"Toll STR PARCHI"|"IT"|"2021-0000000000305432"|"11293902.56"|"4.26"|"515.39"
"31/10/2021"|"313394528"|"2000001090"|"2457824677"|"1035376"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000307449"|"11293902.56"|"11.64"|"515.39"
"31/10/2021"|"313394528"|"2000001090"|"2457824677"|"1035376"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000307450"|"11293902.56"|"20.57"|"515.39"
"31/10/2021"|"313394528"|"2000001090"|"2457824677"|"1035376"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000316150"|"11293902.56"|"46.97"|"515.39"
"31/10/2021"|"313394528"|"2000001090"|"2457824677"|"1035376"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000316151"|"11293902.56"|"43.36"|"515.39"
"31/10/2021"|"313394528"|"2000001090"|"2457824677"|"1035376"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000316152"|"11293902.56"|"37.21"|"515.39"
"31/10/2021"|"313394528"|"2000001090"|"2457824677"|"1035376"|"Toll Italy"|"Toll SAT"|"IT"|"2021-0000000000316153"|"11293902.56"|"1.8"|"515.39"
"31/10/2021"|"313394528"|"2000001090"|"2457824677"|"1035376"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000316154"|"11293902.56"|"20.57"|"515.39"
"31/10/2021"|"313394528"|"2000001090"|"2457824677"|"1035376"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000316155"|"11293902.56"|"20.57"|"515.39"
"31/10/2021"|"313394528"|"2000001090"|"2457824677"|"1035376"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000318127"|"11293902.56"|"73.44"|"515.39"
"31/10/2021"|"313394528"|"2000001090"|"2457824677"|"1035376"|"Toll Italy"|"Toll SAT"|"IT"|"2021-0000000000318128"|"11293902.56"|"11.31"|"515.39"
"31/10/2021"|"313394528"|"2000001090"|"2457824677"|"1035376"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000320040"|"11293902.56"|"73.61"|"515.39"
"31/10/2021"|"313394528"|"2000001090"|"2457824677"|"1035376"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000320041"|"11293902.56"|"80"|"515.39"
"31/10/2021"|"313446559"|"2000002209"|"2486931187"|"1037238"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000000665"|"3229678.49"|"60.49"|"406.16"
"31/10/2021"|"313446559"|"2000002209"|"2486931187"|"1037238"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000716"|"3229678.49"|"91.07"|"406.16"
"31/10/2021"|"313446559"|"2000002209"|"2486931187"|"1037238"|"Toll Italy"|"Toll SATAP"|"IT"|"2021-0000000000000760"|"3229678.49"|"23.28"|"406.16"
"31/10/2021"|"313446559"|"2000002209"|"2486931187"|"1037238"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000000847"|"3229678.49"|"39.18"|"406.16"
"31/10/2021"|"313446559"|"2000002209"|"2486931187"|"1037238"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001004"|"3229678.49"|"47.38"|"406.16"
"31/10/2021"|"313446559"|"2000002209"|"2486931187"|"1037238"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001005"|"3229678.49"|"51.64"|"406.16"
"31/10/2021"|"313446559"|"2000002209"|"2486931187"|"1037238"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001006"|"3229678.49"|"12.3"|"406.16"
"31/10/2021"|"313446559"|"2000002209"|"2486931187"|"1037238"|"Toll Italy"|"Toll ATCN"|"IT"|"2021-0000000000001007"|"3229678.49"|"5.41"|"406.16"
"31/10/2021"|"313446559"|"2000002209"|"2486931187"|"1037238"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000001008"|"3229678.49"|"51.31"|"406.16"
"31/10/2021"|"313446559"|"2000002209"|"2486931187"|"1037238"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001076"|"3229678.49"|"18.36"|"406.16"
"31/10/2021"|"313446559"|"2000002209"|"2486931187"|"1037238"|"Toll Italy"|"Toll BRENNERO"|"IT"|"2021-0000000000001141"|"3229678.49"|"2.87"|"406.16"
"31/10/2021"|"313446559"|"2000002209"|"2486931187"|"1037238"|"Toll Italy"|"Toll BRENNERO"|"IT"|"2021-0000000000001215"|"3229678.49"|"2.87"|"406.16"
"31/10/2021"|"313446559"|"2000002209"|"2515130335"|"1038986"|"Toll Italy"|"Toll SATAP"|"IT"|"2021-0000000000001154"|"3229678.49"|"47.87"|"176.15"
"31/10/2021"|"313446559"|"2000002209"|"2515130335"|"1038986"|"Toll Italy"|"Toll ATCN"|"IT"|"2021-0000000000001155"|"3229678.49"|"13.11"|"176.15"
"31/10/2021"|"313446559"|"2000002209"|"2515130335"|"1038986"|"Toll Italy"|"Toll ATIVA"|"IT"|"2021-0000000000001156"|"3229678.49"|"2.3"|"176.15"
"31/10/2021"|"313446559"|"2000002209"|"2515130335"|"1038986"|"Toll Italy"|"Toll ADF"|"IT"|"2021-0000000000001239"|"3229678.49"|"21.64"|"176.15"
"31/10/2021"|"313446559"|"2000002209"|"2515130335"|"1038986"|"Toll Italy"|"Toll ATIVA"|"IT"|"2021-0000000000001240"|"3229678.49"|"4.02"|"176.15"
"31/10/2021"|"313446559"|"2000002209"|"2515130335"|"1038986"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000001241"|"3229678.49"|"87.21"|"176.15"
"31/10/2021"|"313394528"|"2000001090"|"2353213435"|"1030149"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000310880"|"11293902.56"|"72.87"|"145.74"
"31/10/2021"|"313394528"|"2000001090"|"2353213435"|"1030149"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000312396"|"11293902.56"|"72.87"|"145.74"
"31/10/2021"|"313394528"|"2000001090"|"2360660507"|"1030546"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000305150"|"11293902.56"|"35.98"|"128.43"
"31/10/2021"|"313394528"|"2000001090"|"2360660507"|"1030546"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000305151"|"11293902.56"|"12.21"|"128.43"
"31/10/2021"|"313394528"|"2000001090"|"2360660507"|"1030546"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000307155"|"11293902.56"|"15"|"128.43"
"31/10/2021"|"313394528"|"2000001090"|"2360660507"|"1030546"|"Toll Italy"|"Toll BRENNERO"|"IT"|"2021-0000000000315835"|"11293902.56"|"20.49"|"128.43"
"31/10/2021"|"313394528"|"2000001090"|"2360660507"|"1030546"|"Toll Italy"|"Toll BRENNERO"|"IT"|"2021-0000000000315836"|"11293902.56"|"44.75"|"128.43"
"31/10/2021"|"313394528"|"2000001090"|"2343617080"|"1029588"|"Toll Italy"|"Toll BRENNERO"|"IT"|"2021-0000000000319723"|"11293902.56"|"5.82"|"41.31"
"31/10/2021"|"313394528"|"2000001090"|"2343617080"|"1029588"|"Toll Italy"|"Toll BRENNERO"|"IT"|"2021-0000000000321323"|"11293902.56"|"35.49"|"41.31"
"31/10/2021"|"313394528"|"2000001090"|"2345183801"|"1029699"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000315794"|"11293902.56"|"12.38"|"74.18"
